 7.0 0.76472E-05  0.73248E-05  0.69336E-05  0.12085E-04  0.98820E-05  0.18205E-05  0.83757E-07  0.10826E-09  0.65215E-14  0.39002E-21
 7.1 0.76784E-05  0.73645E-05  0.69958E-05  0.12359E-04  0.10605E-04  0.21618E-05  0.11515E-06  0.18887E-09  0.12962E-13  0.00000E+00
 7.2 0.77085E-05  0.74018E-05  0.70524E-05  0.12611E-04  0.11318E-04  0.25398E-05  0.15595E-06  0.33525E-09  0.39095E-13  0.63840E-20
 7.3 0.77379E-05  0.74371E-05  0.71043E-05  0.12841E-04  0.12016E-04  0.29552E-05  0.20776E-06  0.55979E-09  0.78117E-13  0.00000E+00
 7.4 0.77665E-05  0.74706E-05  0.71521E-05  0.13051E-04  0.12697E-04  0.34062E-05  0.27293E-06  0.93842E-09  0.20224E-12  0.84006E-19
 7.5 0.77946E-05  0.75026E-05  0.71962E-05  0.13244E-04  0.13356E-04  0.38919E-05  0.35348E-06  0.15031E-08  0.39674E-12  0.45619E-19
 7.6 0.78221E-05  0.75333E-05  0.72372E-05  0.13419E-04  0.13992E-04  0.44096E-05  0.45192E-06  0.23982E-08  0.91557E-12  0.90706E-18
 7.7 0.78491E-05  0.75630E-05  0.72756E-05  0.13578E-04  0.14601E-04  0.49574E-05  0.57058E-06  0.36947E-08  0.17432E-11  0.11902E-17
 7.8 0.78757E-05  0.75917E-05  0.73115E-05  0.13724E-04  0.15182E-04  0.55316E-05  0.71193E-06  0.56448E-08  0.36734E-11  0.81834E-17
 7.9 0.79018E-05  0.76196E-05  0.73455E-05  0.13858E-04  0.15734E-04  0.61293E-05  0.87848E-06  0.83885E-08  0.67522E-11  0.13957E-16
 8.0 0.79276E-05  0.76468E-05  0.73777E-05  0.13980E-04  0.16257E-04  0.67467E-05  0.10724E-05  0.12333E-07  0.13207E-10  0.62685E-16
