 0.3000000E+00 -0.4073800E-13  0.1854769E+00  0.3601286E-01  0.1727320E+00  0.1125584E+00  0.1498737E+00  0.1270522E+00  0.1307190E+00
 0.3000000E+00 -0.3981075E-13  0.1863787E+00  0.3754150E-01  0.1710414E+00  0.1169955E+00  0.1467449E+00  0.1287584E+00  0.1313670E+00
 0.3000000E+00 -0.3890453E-13  0.1872673E+00  0.3916297E-01  0.1693771E+00  0.1213673E+00  0.1437065E+00  0.1304257E+00  0.1320293E+00
 0.3000000E+00 -0.3801893E-13  0.1881445E+00  0.4087020E-01  0.1677479E+00  0.1256601E+00  0.1407803E+00  0.1320499E+00  0.1327073E+00
 0.3000000E+00 -0.3715350E-13  0.1890066E+00  0.4265694E-01  0.1661624E+00  0.1298631E+00  0.1379842E+00  0.1336283E+00  0.1334014E+00
 0.3000000E+00 -0.3630784E-13  0.1898554E+00  0.4451650E-01  0.1646274E+00  0.1339665E+00  0.1353336E+00  0.1351588E+00  0.1341126E+00
 0.3000000E+00 -0.3548135E-13  0.1906906E+00  0.4644322E-01  0.1631491E+00  0.1379634E+00  0.1328400E+00  0.1366411E+00  0.1348415E+00
 0.3000000E+00 -0.3467368E-13  0.1915103E+00  0.4843089E-01  0.1617323E+00  0.1418470E+00  0.1305129E+00  0.1380748E+00  0.1355882E+00
 0.3000000E+00 -0.3388439E-13  0.1923181E+00  0.5047429E-01  0.1603822E+00  0.1456129E+00  0.1283594E+00  0.1394607E+00  0.1363536E+00
 0.3000000E+00 -0.3311315E-13  0.1931095E+00  0.5256773E-01  0.1591024E+00  0.1492570E+00  0.1263846E+00  0.1407997E+00  0.1371372E+00
 0.3000000E+00 -0.3235938E-13  0.1938893E+00  0.5470640E-01  0.1578956E+00  0.1527775E+00  0.1245907E+00  0.1420938E+00  0.1379396E+00
 0.3000000E+00 -0.3162278E-13  0.1946585E+00  0.5688529E-01  0.1567646E+00  0.1561727E+00  0.1229793E+00  0.1433448E+00  0.1387608E+00
 0.3000000E+00 -0.3090294E-13  0.1954101E+00  0.5909977E-01  0.1557112E+00  0.1594421E+00  0.1215497E+00  0.1445548E+00  0.1395997E+00
 0.3000000E+00 -0.3019949E-13  0.1961490E+00  0.6134511E-01  0.1547364E+00  0.1625855E+00  0.1203003E+00  0.1457263E+00  0.1404563E+00
 0.3000000E+00 -0.2951211E-13  0.1968763E+00  0.6361741E-01  0.1538414E+00  0.1656040E+00  0.1192282E+00  0.1468616E+00  0.1413304E+00
 0.3000000E+00 -0.2884032E-13  0.1975874E+00  0.6591240E-01  0.1530259E+00  0.1684991E+00  0.1183291E+00  0.1479636E+00  0.1422209E+00
 0.3000000E+00 -0.2818382E-13  0.1982874E+00  0.6822678E-01  0.1522905E+00  0.1712727E+00  0.1175988E+00  0.1490345E+00  0.1431278E+00
 0.3000000E+00 -0.2754226E-13  0.1989745E+00  0.7055627E-01  0.1516344E+00  0.1739272E+00  0.1170315E+00  0.1500773E+00  0.1440500E+00
 0.3000000E+00 -0.2691537E-13  0.1996483E+00  0.7289784E-01  0.1510568E+00  0.1764651E+00  0.1166215E+00  0.1510939E+00  0.1449866E+00
 0.3000000E+00 -0.2630268E-13  0.2003112E+00  0.7524817E-01  0.1505564E+00  0.1788896E+00  0.1163623E+00  0.1520872E+00  0.1459373E+00
 0.3000000E+00 -0.2570395E-13  0.2009585E+00  0.7760432E-01  0.1501323E+00  0.1812038E+00  0.1162472E+00  0.1530592E+00  0.1469004E+00
 0.3000000E+00 -0.2511884E-13  0.2015940E+00  0.7996382E-01  0.1497829E+00  0.1834111E+00  0.1162692E+00  0.1540121E+00  0.1478755E+00
 0.3000000E+00 -0.2454711E-13  0.2022182E+00  0.8232300E-01  0.1495063E+00  0.1855149E+00  0.1164213E+00  0.1549481E+00  0.1488617E+00
 0.3000000E+00 -0.2398834E-13  0.2028319E+00  0.8468044E-01  0.1493006E+00  0.1875193E+00  0.1166963E+00  0.1558691E+00  0.1498583E+00
 0.3000000E+00 -0.2344228E-13  0.2034315E+00  0.8703317E-01  0.1491637E+00  0.1894275E+00  0.1170871E+00  0.1567766E+00  0.1508636E+00
 0.3000000E+00 -0.2290866E-13  0.2040194E+00  0.8937929E-01  0.1490936E+00  0.1912435E+00  0.1175864E+00  0.1576725E+00  0.1518771E+00
 0.3000000E+00 -0.2238723E-13  0.2045961E+00  0.9171630E-01  0.1490878E+00  0.1929708E+00  0.1181873E+00  0.1585580E+00  0.1528977E+00
 0.3000000E+00 -0.2187762E-13  0.2051616E+00  0.9404340E-01  0.1491444E+00  0.1946134E+00  0.1188827E+00  0.1594348E+00  0.1539248E+00
 0.3000000E+00 -0.2137962E-13  0.2057168E+00  0.9635730E-01  0.1492603E+00  0.1961747E+00  0.1196660E+00  0.1603037E+00  0.1549570E+00
 0.3000000E+00 -0.2089295E-13  0.2062601E+00  0.9865773E-01  0.1494338E+00  0.1976585E+00  0.1205305E+00  0.1611660E+00  0.1559937E+00
 0.3000000E+00 -0.2041740E-13  0.2067904E+00  0.1009419E+00  0.1496618E+00  0.1990680E+00  0.1214698E+00  0.1620223E+00  0.1570331E+00
 0.3000000E+00 -0.1995263E-13  0.2073119E+00  0.1032094E+00  0.1499422E+00  0.2004070E+00  0.1224779E+00  0.1628739E+00  0.1580755E+00
 0.3000000E+00 -0.1949844E-13  0.2078220E+00  0.1054590E+00  0.1502725E+00  0.2016787E+00  0.1235487E+00  0.1637211E+00  0.1591194E+00
 0.3000000E+00 -0.1905460E-13  0.2083241E+00  0.1076889E+00  0.1506502E+00  0.2028864E+00  0.1246767E+00  0.1645647E+00  0.1601643E+00
 0.3000000E+00 -0.1862089E-13  0.2088128E+00  0.1098981E+00  0.1510726E+00  0.2040330E+00  0.1258562E+00  0.1654051E+00  0.1612086E+00
 0.3000000E+00 -0.1819702E-13  0.2092924E+00  0.1120851E+00  0.1515374E+00  0.2051218E+00  0.1270822E+00  0.1662427E+00  0.1622521E+00
 0.3000000E+00 -0.1778279E-13  0.2097627E+00  0.1142511E+00  0.1520429E+00  0.2061561E+00  0.1283498E+00  0.1670779E+00  0.1632944E+00
 0.3000000E+00 -0.1737800E-13  0.2102246E+00  0.1163931E+00  0.1525859E+00  0.2071381E+00  0.1296545E+00  0.1679107E+00  0.1643343E+00
 0.3000000E+00 -0.1698242E-13  0.2106749E+00  0.1185111E+00  0.1531643E+00  0.2080708E+00  0.1309917E+00  0.1687414E+00  0.1653708E+00
 0.3000000E+00 -0.1659588E-13  0.2111167E+00  0.1206048E+00  0.1537763E+00  0.2089566E+00  0.1323569E+00  0.1695699E+00  0.1664037E+00
 0.3000000E+00 -0.1621810E-13  0.2115488E+00  0.1226728E+00  0.1544192E+00  0.2097983E+00  0.1337467E+00  0.1703966E+00  0.1674321E+00
 0.3000000E+00 -0.1584892E-13  0.2119701E+00  0.1247148E+00  0.1550908E+00  0.2105980E+00  0.1351570E+00  0.1712212E+00  0.1684550E+00
 0.3000000E+00 -0.1548815E-13  0.2123847E+00  0.1267314E+00  0.1557896E+00  0.2113582E+00  0.1365847E+00  0.1720438E+00  0.1694730E+00
 0.3000000E+00 -0.1513562E-13  0.2127916E+00  0.1287213E+00  0.1565132E+00  0.2120810E+00  0.1380262E+00  0.1728642E+00  0.1704848E+00
 0.3000000E+00 -0.1479109E-13  0.2131865E+00  0.1306837E+00  0.1572596E+00  0.2127679E+00  0.1394788E+00  0.1736823E+00  0.1714894E+00
 0.3000000E+00 -0.1445439E-13  0.2135760E+00  0.1326198E+00  0.1580272E+00  0.2134217E+00  0.1409398E+00  0.1744981E+00  0.1724875E+00
 0.3000000E+00 -0.1412536E-13  0.2139561E+00  0.1345275E+00  0.1588140E+00  0.2140436E+00  0.1424062E+00  0.1753112E+00  0.1734776E+00
 0.3000000E+00 -0.1380385E-13  0.2143303E+00  0.1364085E+00  0.1596184E+00  0.2146357E+00  0.1438756E+00  0.1761215E+00  0.1744602E+00
 0.3000000E+00 -0.1348963E-13  0.2146939E+00  0.1382614E+00  0.1604388E+00  0.2151995E+00  0.1453457E+00  0.1769288E+00  0.1754339E+00
 0.3000000E+00 -0.1318256E-13  0.2150498E+00  0.1400863E+00  0.1612732E+00  0.2157364E+00  0.1468146E+00  0.1777328E+00  0.1763987E+00
 0.3000000E+00 -0.1288249E-13  0.2153991E+00  0.1418831E+00  0.1621205E+00  0.2162482E+00  0.1482802E+00  0.1785333E+00  0.1773545E+00
 0.3000000E+00 -0.1258927E-13  0.2157405E+00  0.1436517E+00  0.1629789E+00  0.2167360E+00  0.1497407E+00  0.1793300E+00  0.1783007E+00
 0.3000000E+00 -0.1230269E-13  0.2160735E+00  0.1453933E+00  0.1638475E+00  0.2172016E+00  0.1511947E+00  0.1801226E+00  0.1792373E+00
 0.3000000E+00 -0.1202264E-13  0.2164014E+00  0.1471063E+00  0.1647243E+00  0.2176458E+00  0.1526406E+00  0.1809110E+00  0.1801639E+00
 0.3000000E+00 -0.1174897E-13  0.2167219E+00  0.1487920E+00  0.1656086E+00  0.2180701E+00  0.1540770E+00  0.1816949E+00  0.1810805E+00
 0.3000000E+00 -0.1148155E-13  0.2170328E+00  0.1504491E+00  0.1664986E+00  0.2184753E+00  0.1555025E+00  0.1824737E+00  0.1819858E+00
 0.3000000E+00 -0.1122019E-13  0.2173402E+00  0.1520791E+00  0.1673938E+00  0.2188627E+00  0.1569163E+00  0.1832478E+00  0.1828812E+00
 0.3000000E+00 -0.1096478E-13  0.2176394E+00  0.1536818E+00  0.1682927E+00  0.2192331E+00  0.1583171E+00  0.1840164E+00  0.1837655E+00
 0.3000000E+00 -0.1071519E-13  0.2179322E+00  0.1552567E+00  0.1691943E+00  0.2195877E+00  0.1597041E+00  0.1847796E+00  0.1846387E+00
 0.3000000E+00 -0.1047130E-13  0.2182171E+00  0.1568036E+00  0.1700973E+00  0.2199269E+00  0.1610763E+00  0.1855368E+00  0.1855003E+00
 0.3000000E+00 -0.1023294E-13  0.2184987E+00  0.1583250E+00  0.1710016E+00  0.2202522E+00  0.1624333E+00  0.1862881E+00  0.1863515E+00
 0.3000000E+00 -0.1000000E-13  0.2187728E+00  0.1598186E+00  0.1719056E+00  0.2205637E+00  0.1637742E+00  0.1870332E+00  0.1871908E+00
 0.3000000E+00 -0.9772367E-14  0.2190414E+00  0.1612860E+00  0.1728087E+00  0.2208626E+00  0.1650985E+00  0.1877718E+00  0.1880188E+00
 0.3000000E+00 -0.9549916E-14  0.2193038E+00  0.1627274E+00  0.1737103E+00  0.2211494E+00  0.1664057E+00  0.1885039E+00  0.1888353E+00
 0.3000000E+00 -0.9332549E-14  0.2195608E+00  0.1641428E+00  0.1746094E+00  0.2214249E+00  0.1676951E+00  0.1892290E+00  0.1896403E+00
 0.3000000E+00 -0.9120109E-14  0.2198114E+00  0.1655319E+00  0.1755052E+00  0.2216895E+00  0.1689667E+00  0.1899471E+00  0.1904334E+00
 0.3000000E+00 -0.8912505E-14  0.2200567E+00  0.1668959E+00  0.1763974E+00  0.2219439E+00  0.1702200E+00  0.1906580E+00  0.1912150E+00
 0.3000000E+00 -0.8709627E-14  0.2202969E+00  0.1682344E+00  0.1772852E+00  0.2221885E+00  0.1714547E+00  0.1913617E+00  0.1919849E+00
 0.3000000E+00 -0.8511386E-14  0.2205312E+00  0.1695482E+00  0.1781682E+00  0.2224239E+00  0.1726705E+00  0.1920577E+00  0.1927431E+00
 0.3000000E+00 -0.8317639E-14  0.2207614E+00  0.1708368E+00  0.1790454E+00  0.2226506E+00  0.1738675E+00  0.1927463E+00  0.1934897E+00
 0.3000000E+00 -0.8128303E-14  0.2209875E+00  0.1721019E+00  0.1799170E+00  0.2228692E+00  0.1750454E+00  0.1934271E+00  0.1942249E+00
 0.3000000E+00 -0.7943275E-14  0.2212063E+00  0.1733423E+00  0.1807819E+00  0.2230797E+00  0.1762041E+00  0.1941000E+00  0.1949481E+00
 0.3000000E+00 -0.7762478E-14  0.2214193E+00  0.1745587E+00  0.1816400E+00  0.2232827E+00  0.1773433E+00  0.1947647E+00  0.1956594E+00
 0.3000000E+00 -0.7585778E-14  0.2216299E+00  0.1757519E+00  0.1824908E+00  0.2234786E+00  0.1784635E+00  0.1954215E+00  0.1963595E+00
 0.3000000E+00 -0.7413100E-14  0.2218361E+00  0.1769230E+00  0.1833343E+00  0.2236680E+00  0.1795644E+00  0.1960702E+00  0.1970485E+00
 0.3000000E+00 -0.7244353E-14  0.2220368E+00  0.1780699E+00  0.1841695E+00  0.2238508E+00  0.1806461E+00  0.1967105E+00  0.1977256E+00
 0.3000000E+00 -0.7079464E-14  0.2222333E+00  0.1791958E+00  0.1849968E+00  0.2240276E+00  0.1817085E+00  0.1973426E+00  0.1983917E+00
 0.3000000E+00 -0.6918312E-14  0.2224256E+00  0.1802992E+00  0.1858157E+00  0.2241986E+00  0.1827519E+00  0.1979664E+00  0.1990465E+00
 0.3000000E+00 -0.6760829E-14  0.2226141E+00  0.1813803E+00  0.1866255E+00  0.2243640E+00  0.1837763E+00  0.1985817E+00  0.1996900E+00
 0.3000000E+00 -0.6606930E-14  0.2227976E+00  0.1824400E+00  0.1874263E+00  0.2245238E+00  0.1847818E+00  0.1991886E+00  0.2003223E+00
 0.3000000E+00 -0.6456548E-14  0.2229754E+00  0.1834793E+00  0.1882181E+00  0.2246790E+00  0.1857685E+00  0.1997870E+00  0.2009435E+00
 0.3000000E+00 -0.6309576E-14  0.2231531E+00  0.1844977E+00  0.1890005E+00  0.2248292E+00  0.1867368E+00  0.2003770E+00  0.2015543E+00
 0.3000000E+00 -0.6165950E-14  0.2233236E+00  0.1854952E+00  0.1897733E+00  0.2249748E+00  0.1876866E+00  0.2009584E+00  0.2021538E+00
 0.3000000E+00 -0.6025592E-14  0.2234902E+00  0.1864722E+00  0.1905364E+00  0.2251159E+00  0.1886182E+00  0.2015314E+00  0.2027425E+00
 0.3000000E+00 -0.5888443E-14  0.2236559E+00  0.1874304E+00  0.1912899E+00  0.2252529E+00  0.1895317E+00  0.2020958E+00  0.2033211E+00
 0.3000000E+00 -0.5754403E-14  0.2238140E+00  0.1883691E+00  0.1920333E+00  0.2253858E+00  0.1904274E+00  0.2026516E+00  0.2038888E+00
 0.3000000E+00 -0.5623413E-14  0.2239728E+00  0.1892888E+00  0.1927667E+00  0.2255149E+00  0.1913055E+00  0.2031991E+00  0.2044467E+00
 0.3000000E+00 -0.5495406E-14  0.2241258E+00  0.1901892E+00  0.1934900E+00  0.2256402E+00  0.1921663E+00  0.2037381E+00  0.2049939E+00
 0.3000000E+00 -0.5370312E-14  0.2242760E+00  0.1910712E+00  0.1942032E+00  0.2257621E+00  0.1930099E+00  0.2042687E+00  0.2055312E+00
 0.3000000E+00 -0.5248078E-14  0.2244240E+00  0.1919356E+00  0.1949063E+00  0.2258804E+00  0.1938364E+00  0.2047908E+00  0.2060587E+00
 0.3000000E+00 -0.5128614E-14  0.2245662E+00  0.1927821E+00  0.1955992E+00  0.2259955E+00  0.1946463E+00  0.2053047E+00  0.2065760E+00
 0.3000000E+00 -0.5011870E-14  0.2247071E+00  0.1936109E+00  0.1962816E+00  0.2261076E+00  0.1954399E+00  0.2058101E+00  0.2070837E+00
 0.3000000E+00 -0.4897783E-14  0.2248421E+00  0.1944216E+00  0.1969536E+00  0.2262162E+00  0.1962170E+00  0.2063072E+00  0.2075812E+00
 0.3000000E+00 -0.4786304E-14  0.2249756E+00  0.1952157E+00  0.1976154E+00  0.2263219E+00  0.1969782E+00  0.2067961E+00  0.2080696E+00
 0.3000000E+00 -0.4677352E-14  0.2251063E+00  0.1959951E+00  0.1982676E+00  0.2264254E+00  0.1977238E+00  0.2072769E+00  0.2085491E+00
 0.3000000E+00 -0.4570880E-14  0.2252351E+00  0.1967565E+00  0.1989088E+00  0.2265258E+00  0.1984538E+00  0.2077495E+00  0.2090191E+00
 0.3000000E+00 -0.4466832E-14  0.2253614E+00  0.1975028E+00  0.1995405E+00  0.2266238E+00  0.1991689E+00  0.2082143E+00  0.2094804E+00
 0.3000000E+00 -0.4365162E-14  0.2254827E+00  0.1982325E+00  0.2001616E+00  0.2267190E+00  0.1998688E+00  0.2086709E+00  0.2099321E+00
 0.3000000E+00 -0.4265796E-14  0.2256024E+00  0.1989478E+00  0.2007727E+00  0.2268118E+00  0.2005541E+00  0.2091197E+00  0.2103754E+00
 0.3000000E+00 -0.4168693E-14  0.2257182E+00  0.1996478E+00  0.2013736E+00  0.2269021E+00  0.2012250E+00  0.2095606E+00  0.2108097E+00
 0.3000000E+00 -0.4073799E-14  0.2258341E+00  0.2003332E+00  0.2019644E+00  0.2269902E+00  0.2018817E+00  0.2099937E+00  0.2112359E+00
 0.3000000E+00 -0.3981075E-14  0.2259453E+00  0.2010034E+00  0.2025455E+00  0.2270764E+00  0.2025244E+00  0.2104193E+00  0.2116534E+00
 0.3000000E+00 -0.3890453E-14  0.2260539E+00  0.2016591E+00  0.2031166E+00  0.2271604E+00  0.2031534E+00  0.2108371E+00  0.2120625E+00
 0.3000000E+00 -0.3801893E-14  0.2261598E+00  0.2023016E+00  0.2036778E+00  0.2272423E+00  0.2037689E+00  0.2112475E+00  0.2124635E+00
 0.3000000E+00 -0.3715350E-14  0.2262634E+00  0.2029308E+00  0.2042297E+00  0.2273221E+00  0.2043713E+00  0.2116505E+00  0.2128566E+00
 0.3000000E+00 -0.3630784E-14  0.2263672E+00  0.2035462E+00  0.2047716E+00  0.2273999E+00  0.2049607E+00  0.2120460E+00  0.2132421E+00
 0.3000000E+00 -0.3548135E-14  0.2264660E+00  0.2041479E+00  0.2053041E+00  0.2274759E+00  0.2055374E+00  0.2124342E+00  0.2136194E+00
 0.3000000E+00 -0.3467368E-14  0.2265646E+00  0.2047371E+00  0.2058273E+00  0.2275501E+00  0.2061017E+00  0.2128156E+00  0.2139895E+00
 0.3000000E+00 -0.3388439E-14  0.2266594E+00  0.2053145E+00  0.2063409E+00  0.2276226E+00  0.2066539E+00  0.2131896E+00  0.2143519E+00
 0.3000000E+00 -0.3311315E-14  0.2267535E+00  0.2058788E+00  0.2068454E+00  0.2276933E+00  0.2071938E+00  0.2135567E+00  0.2147071E+00
 0.3000000E+00 -0.3235938E-14  0.2268443E+00  0.2064307E+00  0.2073404E+00  0.2277622E+00  0.2077222E+00  0.2139169E+00  0.2150547E+00
 0.3000000E+00 -0.3162278E-14  0.2269319E+00  0.2069701E+00  0.2078266E+00  0.2278294E+00  0.2082391E+00  0.2142703E+00  0.2153951E+00
 0.3000000E+00 -0.3090294E-14  0.2270179E+00  0.2074989E+00  0.2083037E+00  0.2278952E+00  0.2087446E+00  0.2146171E+00  0.2157286E+00
 0.3000000E+00 -0.3019949E-14  0.2271040E+00  0.2080159E+00  0.2087721E+00  0.2279595E+00  0.2092391E+00  0.2149569E+00  0.2160556E+00
 0.3000000E+00 -0.2951211E-14  0.2271884E+00  0.2085218E+00  0.2092318E+00  0.2280224E+00  0.2097226E+00  0.2152908E+00  0.2163758E+00
 0.3000000E+00 -0.2884032E-14  0.2272684E+00  0.2090175E+00  0.2096831E+00  0.2280839E+00  0.2101960E+00  0.2156178E+00  0.2166894E+00
 0.3000000E+00 -0.2818382E-14  0.2273481E+00  0.2095020E+00  0.2101256E+00  0.2281439E+00  0.2106587E+00  0.2159387E+00  0.2169965E+00
 0.3000000E+00 -0.2754226E-14  0.2274260E+00  0.2099757E+00  0.2105597E+00  0.2282024E+00  0.2111109E+00  0.2162535E+00  0.2172971E+00
 0.3000000E+00 -0.2691537E-14  0.2275009E+00  0.2104385E+00  0.2109852E+00  0.2282595E+00  0.2115533E+00  0.2165617E+00  0.2175911E+00
 0.3000000E+00 -0.2630269E-14  0.2275755E+00  0.2108925E+00  0.2114030E+00  0.2283153E+00  0.2119863E+00  0.2168642E+00  0.2178795E+00
 0.3000000E+00 -0.2570395E-14  0.2276465E+00  0.2113355E+00  0.2118127E+00  0.2283698E+00  0.2124095E+00  0.2171604E+00  0.2181613E+00
 0.3000000E+00 -0.2511884E-14  0.2277190E+00  0.2117704E+00  0.2122147E+00  0.2284231E+00  0.2128233E+00  0.2174514E+00  0.2184381E+00
 0.3000000E+00 -0.2454711E-14  0.2277884E+00  0.2121947E+00  0.2126087E+00  0.2284755E+00  0.2132280E+00  0.2177362E+00  0.2187086E+00
 0.3000000E+00 -0.2398834E-14  0.2278555E+00  0.2126088E+00  0.2129948E+00  0.2285266E+00  0.2136236E+00  0.2180150E+00  0.2189731E+00
 0.3000000E+00 -0.2344228E-14  0.2279201E+00  0.2130142E+00  0.2133732E+00  0.2285766E+00  0.2140103E+00  0.2182887E+00  0.2192319E+00
 0.3000000E+00 -0.2290866E-14  0.2279856E+00  0.2134115E+00  0.2137444E+00  0.2286256E+00  0.2143885E+00  0.2185573E+00  0.2194859E+00
 0.3000000E+00 -0.2238723E-14  0.2280493E+00  0.2137999E+00  0.2141081E+00  0.2286733E+00  0.2147585E+00  0.2188199E+00  0.2197343E+00
 0.3000000E+00 -0.2187762E-14  0.2281111E+00  0.2141793E+00  0.2144645E+00  0.2287199E+00  0.2151205E+00  0.2190768E+00  0.2199772E+00
 0.3000000E+00 -0.2137962E-14  0.2281706E+00  0.2145506E+00  0.2148143E+00  0.2287652E+00  0.2154742E+00  0.2193292E+00  0.2202151E+00
 0.3000000E+00 -0.2089295E-14  0.2282316E+00  0.2149141E+00  0.2151571E+00  0.2288096E+00  0.2158199E+00  0.2195765E+00  0.2204482E+00
 0.3000000E+00 -0.2041740E-14  0.2282863E+00  0.2152689E+00  0.2154929E+00  0.2288531E+00  0.2161575E+00  0.2198188E+00  0.2206756E+00
 0.3000000E+00 -0.1995263E-14  0.2283440E+00  0.2156160E+00  0.2158222E+00  0.2288957E+00  0.2164876E+00  0.2200558E+00  0.2208987E+00
 0.3000000E+00 -0.1949844E-14  0.2283983E+00  0.2159548E+00  0.2161445E+00  0.2289372E+00  0.2168108E+00  0.2202877E+00  0.2211166E+00
 0.3000000E+00 -0.1905459E-14  0.2284520E+00  0.2162875E+00  0.2164606E+00  0.2289780E+00  0.2171267E+00  0.2205154E+00  0.2213303E+00
 0.3000000E+00 -0.1862089E-14  0.2285046E+00  0.2166122E+00  0.2167701E+00  0.2290177E+00  0.2174355E+00  0.2207383E+00  0.2215393E+00
 0.3000000E+00 -0.1819702E-14  0.2285551E+00  0.2169297E+00  0.2170731E+00  0.2290565E+00  0.2177373E+00  0.2209564E+00  0.2217436E+00
 0.3000000E+00 -0.1778279E-14  0.2286076E+00  0.2172410E+00  0.2173702E+00  0.2290946E+00  0.2180323E+00  0.2211700E+00  0.2219441E+00
 0.3000000E+00 -0.1737800E-14  0.2286561E+00  0.2175449E+00  0.2176610E+00  0.2291317E+00  0.2183207E+00  0.2213793E+00  0.2221397E+00
 0.3000000E+00 -0.1698242E-14  0.2287030E+00  0.2178412E+00  0.2179455E+00  0.2291679E+00  0.2186026E+00  0.2215848E+00  0.2223309E+00
 0.3000000E+00 -0.1659588E-14  0.2287510E+00  0.2181317E+00  0.2182242E+00  0.2292033E+00  0.2188786E+00  0.2217854E+00  0.2225185E+00
 0.3000000E+00 -0.1621810E-14  0.2287964E+00  0.2184171E+00  0.2184976E+00  0.2292384E+00  0.2191483E+00  0.2219817E+00  0.2227021E+00
 0.3000000E+00 -0.1584892E-14  0.2288417E+00  0.2186946E+00  0.2187650E+00  0.2292727E+00  0.2194115E+00  0.2221739E+00  0.2228815E+00
 0.3000000E+00 -0.1548815E-14  0.2288864E+00  0.2189664E+00  0.2190268E+00  0.2293062E+00  0.2196688E+00  0.2223620E+00  0.2230571E+00
 0.3000000E+00 -0.1513562E-14  0.2289267E+00  0.2192315E+00  0.2192830E+00  0.2293390E+00  0.2199203E+00  0.2225460E+00  0.2232283E+00
 0.3000000E+00 -0.1479109E-14  0.2289691E+00  0.2194912E+00  0.2195341E+00  0.2293711E+00  0.2201661E+00  0.2227261E+00  0.2233962E+00
 0.3000000E+00 -0.1445439E-14  0.2290103E+00  0.2197449E+00  0.2197796E+00  0.2294023E+00  0.2204064E+00  0.2229030E+00  0.2235605E+00
 0.3000000E+00 -0.1412536E-14  0.2290494E+00  0.2199929E+00  0.2200203E+00  0.2294331E+00  0.2206411E+00  0.2230765E+00  0.2237211E+00
 0.3000000E+00 -0.1380385E-14  0.2290895E+00  0.2202356E+00  0.2202556E+00  0.2294630E+00  0.2208707E+00  0.2232462E+00  0.2238785E+00
 0.3000000E+00 -0.1348963E-14  0.2291290E+00  0.2204738E+00  0.2204862E+00  0.2294924E+00  0.2210951E+00  0.2234123E+00  0.2240326E+00
 0.3000000E+00 -0.1318256E-14  0.2291665E+00  0.2207055E+00  0.2207118E+00  0.2295212E+00  0.2213143E+00  0.2235750E+00  0.2241830E+00
 0.3000000E+00 -0.1288248E-14  0.2292006E+00  0.2209327E+00  0.2209326E+00  0.2295493E+00  0.2215289E+00  0.2237335E+00  0.2243299E+00
 0.3000000E+00 -0.1258927E-14  0.2292378E+00  0.2211546E+00  0.2211487E+00  0.2295765E+00  0.2217388E+00  0.2238884E+00  0.2244739E+00
 0.3000000E+00 -0.1230269E-14  0.2292720E+00  0.2213713E+00  0.2213605E+00  0.2296029E+00  0.2219439E+00  0.2240400E+00  0.2246144E+00
 0.3000000E+00 -0.1202264E-14  0.2293071E+00  0.2215834E+00  0.2215679E+00  0.2296286E+00  0.2221447E+00  0.2241883E+00  0.2247522E+00
 0.3000000E+00 -0.1174897E-14  0.2293394E+00  0.2217899E+00  0.2217707E+00  0.2296538E+00  0.2223405E+00  0.2243332E+00  0.2248865E+00
 0.3000000E+00 -0.1148155E-14  0.2293702E+00  0.2219930E+00  0.2219695E+00  0.2296785E+00  0.2225322E+00  0.2244751E+00  0.2250179E+00
 0.3000000E+00 -0.1122019E-14  0.2294059E+00  0.2221920E+00  0.2221642E+00  0.2297028E+00  0.2227194E+00  0.2246144E+00  0.2251475E+00
 0.3000000E+00 -0.1096478E-14  0.2294341E+00  0.2223853E+00  0.2223543E+00  0.2297263E+00  0.2229025E+00  0.2247510E+00  0.2252730E+00
 0.3000000E+00 -0.1071519E-14  0.2294648E+00  0.2225741E+00  0.2225402E+00  0.2297493E+00  0.2230811E+00  0.2248847E+00  0.2253960E+00
 0.3000000E+00 -0.1047130E-14  0.2294955E+00  0.2227595E+00  0.2227225E+00  0.2297718E+00  0.2232561E+00  0.2250156E+00  0.2255168E+00
 0.3000000E+00 -0.1023294E-14  0.2295235E+00  0.2229400E+00  0.2229007E+00  0.2297938E+00  0.2234268E+00  0.2251436E+00  0.2256343E+00
 0.3000000E+00 -0.1000000E-14  0.2295521E+00  0.2231169E+00  0.2230750E+00  0.2298153E+00  0.2235939E+00  0.2252688E+00  0.2257496E+00

 0.4000000E+00 -0.1000000E-10  0.2849350E+00  0.2852211E+00  0.2857307E+00  0.2851248E+00  0.2851692E+00  0.2850075E+00  0.2852247E+00
 0.4000000E+00 -0.9120109E-11  0.2847840E+00  0.2854646E+00  0.2854986E+00  0.2850709E+00  0.2850341E+00  0.2848220E+00  0.2851380E+00
 0.4000000E+00 -0.8317639E-11  0.2845676E+00  0.2857541E+00  0.2852277E+00  0.2849868E+00  0.2848949E+00  0.2845640E+00  0.2850244E+00
 0.4000000E+00 -0.7585777E-11  0.2843809E+00  0.2859088E+00  0.2850367E+00  0.2848885E+00  0.2847236E+00  0.2843033E+00  0.2849017E+00
 0.4000000E+00 -0.6918312E-11  0.2842889E+00  0.2859205E+00  0.2849090E+00  0.2847491E+00  0.2844249E+00  0.2837876E+00  0.2847192E+00
 0.4000000E+00 -0.6309576E-11  0.2842866E+00  0.2857833E+00  0.2847811E+00  0.2845714E+00  0.2839694E+00  0.2838084E+00  0.2845596E+00
